Filename,Date,Time,Table,Corp,Fleet,Search Name,Search Data,Status,Rows,Work Flow Time,Search Time,Facet Time
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,Widget,table=vehicle,OK,15,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,Widget,table=vehicle,OK,15,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,Widget,table=vehicle,OK,15,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,table,individual,OK,1,4,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:43,,,,Widget,table=vehicle,OK,15,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,1,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,Widget,table=vehicle,OK,15,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:44,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:45,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:45,,,,Widget,table=vehicle,OK,15,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,Widget,table=vehicle,OK,15,2,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,4,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:46,,,,table,individual,OK,1,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:55,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:23:55,,,,Widget,table=vehicle,OK,19,283,0,280
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:01,,,,table,level_structure,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:01,,,,table,level_structure,OK,311,235,0,231
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,Widget,table=vehicle,OK,19,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,Widget,table=vehicle,OK,19,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,1,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:02,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:03,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,Widget,table=vehicle,OK,19,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,Widget,table=vehicle,OK,19,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,4,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,2,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:04,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:05,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:05,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:05,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:05,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:05,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:24:05,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:26:27,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:26:28,,,,table,individual,OK,0,1800,1797,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:26:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:26:50,,,,table,individual,OK,0,9039,9033,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:27:00,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:27:00,,,,table,individual,OK,0,5,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:27:30,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:27:42,,,,table,individual,OK,2,12424,12304,71
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:30:13,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:30:23,,,,table,individual,OK,0,10100,10098,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:30:55,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:31:04,,,,table,individual,OK,0,9815,9812,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:31:52,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:31:53,,,,table,individual,OK,0,220,219,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:32:31,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:32:31,,,,table,individual,OK,0,205,203,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:32:36,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:32:36,,,,table,individual,OK,0,4,1,0
