File Name,Date,Time,Connector Name,Records,Duration (ms)
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:08:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:08:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:08:22,IncrementalIndividualConnector,19,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:09:21,IncrementalVehicleConnector,397,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:10:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:10:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:10:20,IncrementalIndividualConnector,19,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:12:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:12:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:12:22,IncrementalIndividualConnector,19,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:13:18,IncrementalVehicleConnector,397,18000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:14:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:14:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:14:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:16:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:16:11,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:16:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:17:18,IncrementalVehicleConnector,399,18000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:18:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:18:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:18:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:20:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:20:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:20:22,IncrementalIndividualConnector,19,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:21:28,IncrementalVehicleConnector,3037,28000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:22:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:22:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:22:20,IncrementalIndividualConnector,19,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:24:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:24:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:24:22,IncrementalIndividualConnector,19,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:25:24,IncrementalVehicleConnector,5852,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:26:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:26:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:26:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:28:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:28:11,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:28:26,IncrementalIndividualConnector,19,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:29:28,IncrementalVehicleConnector,651,28000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:30:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:30:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:30:23,IncrementalIndividualConnector,19,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:32:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:32:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:32:23,IncrementalIndividualConnector,19,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:33:18,IncrementalVehicleConnector,448,18000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:34:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:34:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:34:20,IncrementalIndividualConnector,19,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:36:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:36:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:36:22,IncrementalIndividualConnector,19,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:37:31,IncrementalVehicleConnector,399,31000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:38:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:38:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:38:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:40:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:40:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:40:23,IncrementalIndividualConnector,19,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:41:19,IncrementalVehicleConnector,399,19000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:42:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:42:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:42:20,IncrementalIndividualConnector,19,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:44:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:44:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:44:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:45:45,IncrementalVehicleConnector,7510,45000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:46:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:46:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:46:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:48:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:48:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:48:23,IncrementalIndividualConnector,19,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:50:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:50:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:50:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:51:00,IncrementalVehicleConnector,69452,0
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:52:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:52:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:52:23,IncrementalIndividualConnector,19,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:53:23,IncrementalVehicleConnector,401,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:54:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:54:11,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:54:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:56:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:56:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:56:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:57:19,IncrementalVehicleConnector,399,19000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:58:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:58:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,02:58:20,IncrementalIndividualConnector,19,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:00:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:00:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:00:23,IncrementalIndividualConnector,19,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:01:21,IncrementalVehicleConnector,399,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:02:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:02:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:02:20,IncrementalIndividualConnector,19,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:04:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:04:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:04:22,IncrementalIndividualConnector,19,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:05:26,IncrementalVehicleConnector,7489,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:06:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:06:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:06:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:08:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:08:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:08:22,IncrementalIndividualConnector,19,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:09:23,IncrementalVehicleConnector,7489,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:10:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:10:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:10:20,IncrementalIndividualConnector,19,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:12:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:12:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:12:22,IncrementalIndividualConnector,19,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:13:18,IncrementalVehicleConnector,401,18000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:14:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:14:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:14:19,IncrementalIndividualConnector,19,19000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:16:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:16:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:16:22,IncrementalIndividualConnector,19,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:17:20,IncrementalVehicleConnector,401,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:18:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:18:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:18:20,IncrementalIndividualConnector,19,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:20:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:20:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:20:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:21:22,IncrementalVehicleConnector,401,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:22:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:22:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:22:20,IncrementalIndividualConnector,19,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:24:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:24:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:24:22,IncrementalIndividualConnector,19,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:25:18,IncrementalVehicleConnector,401,18000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:26:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:26:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:26:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:28:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:28:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:28:22,IncrementalIndividualConnector,19,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:29:31,IncrementalVehicleConnector,401,31000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:30:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:30:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:30:20,IncrementalIndividualConnector,19,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:32:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:32:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:32:23,IncrementalIndividualConnector,19,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:33:21,IncrementalVehicleConnector,401,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:34:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:34:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:34:21,IncrementalIndividualConnector,19,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:36:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,03:36:11,IncrementalLevelStructureConnector,0,11000
